_DeltaTime,_ExactTime,_Date,_content_cmd,_content_data_uname,_content_data_uid,_content_data_total_coin,_content_data_top_list,_content_data_timestamp,_content_data_tid,_content_data_tag_image,_content_data_svga_block,_content_data_super_gift_num,_content_data_super_batch_gift_num,_content_data_super,_content_data_silver,_content_data_send_master,_content_data_rnd,_content_data_remain,_content_data_rcost,_content_data_price,_content_data_original_gift_name,_content_data_num,_content_data_name_color,_content_data_medal_info_anchor_roomid,_content_data_medal_info_anchor_uname,_content_data_medal_info_guard_level,_content_data_medal_info_icon_id,_content_data_medal_info_is_lighted,_content_data_medal_info_medal_color,_content_data_medal_info_medal_color_border,_content_data_medal_info_medal_color_end,_content_data_medal_info_medal_color_start,_content_data_medal_info_medal_level,_content_data_medal_info_medal_name,_content_data_medal_info_special,_content_data_medal_info_target_id,_content_data_magnification,_content_data_is_special_batch,_content_data_is_first,_content_data_guard_level,_content_data_gold,_content_data_giftType,_content_data_giftName,_content_data_giftId,_content_data_float_sc_resource_id,_content_data_face,_content_data_effect_block,_content_data_effect,_content_data_draw,_content_data_dmscore,_content_data_discount_price,_content_data_demarcation,_content_data_crit_prob,_content_data_combo_total_coin,_content_data_combo_stay_time,_content_data_combo_send_action,_content_data_combo_send_combo_id,_content_data_combo_send_combo_num,_content_data_combo_send_gift_id,_content_data_combo_send_gift_name,_content_data_combo_send_gift_num,_content_data_combo_send_send_master,_content_data_combo_send_uid,_content_data_combo_send_uname,_content_data_combo_resources_id,_content_data_coin_type,_content_data_broadcast_id,_content_data_blind_gift,_content_data_biz_source,_content_data_beatId,_content_data_batch_combo_send_action,_content_data_batch_combo_send_batch_combo_id,_content_data_batch_combo_send_batch_combo_num,_content_data_batch_combo_send_blind_gift,_content_data_batch_combo_send_gift_id,_content_data_batch_combo_send_gift_name,_content_data_batch_combo_send_gift_num,_content_data_batch_combo_send_send_master,_content_data_batch_combo_send_uid,_content_data_batch_combo_send_uname,_content_data_batch_combo_id,_content_data_action,_msg_type,
5225.09,21:01:47,2021.12.30,SEND_GIFT,耶律流肆,1323625,1000,None,1640869306,1640869306111500001,,0,1,1,0,0,None,1640869306111500001,0,518509098,1000,,1,,0,,0,0,1,6126494,6126494,6126494,6126494,8,蕾丝,,777536,1,0,True,0,0,0,铃铛,31175,0,http://i1.hdslb.com/bfs/face/6d74a99f9d0284575314c9cf71922d7be0c4f287.jpg,0,0,0,40,1000,2,0,1000,3,投喂,gift:combo_id:1323625:777536:31175:1640869306.8839,1,31175,铃铛,1,None,1323625,耶律流肆,1,gold,0,None,Live,0,投喂,batch:gift:combo_id:1323625:777536:31175:1640869306.8848,1,None,31175,铃铛,1,None,1323625,耶律流肆,batch:gift:combo_id:1323625:777536:31175:1640869306.8848,投喂,gift,
5275.24,21:02:38,2021.12.30,SEND_GIFT,想戳九良的酒窝,24705003,100,None,1640869357,1640869357121300001,,0,1,1,0,0,None,1382733392,0,518511991,100,,1,,0,,0,0,1,12478086,12478086,12478086,12478086,14,清鸽er,,60194879,1,0,True,0,0,0,粉丝团灯牌,31164,0,http://i0.hdslb.com/bfs/face/9241907e8a10312e504357698da37090d34bd14f.jpg,0,3,0,48,100,1,0,100,3,投喂,gift:combo_id:24705003:777536:31164:1640869357.0299,1,31164,粉丝团灯牌,1,None,24705003,想戳九良的酒窝,1,gold,0,None,Live,,投喂,batch:gift:combo_id:24705003:777536:31164:1640869357.0305,1,None,31164,粉丝团灯牌,1,None,24705003,想戳九良的酒窝,batch:gift:combo_id:24705003:777536:31164:1640869357.0305,投喂,gift,
5290.56,21:02:53,2021.12.30,SEND_GIFT,然无和其粦,353395748,100,None,1640869373,1640869373121800002,,0,1,1,0,0,None,1640869373121800002,0,518513130,100,,1,,0,,0,0,1,6126494,6126494,6126494,6126494,6,PuFF,,1526101,1,0,True,0,0,0,牛哇牛哇,31039,0,http://i2.hdslb.com/bfs/face/d1e0107f82f8a0654eb3934249496ba57d408a57.jpg,0,0,0,24,100,1,0,100,3,投喂,gift:combo_id:353395748:777536:31039:1640869373.1988,1,31039,牛哇牛哇,1,None,353395748,然无和其粦,1,gold,0,None,Live,,投喂,batch:gift:combo_id:353395748:777536:31039:1640869373.1999,1,None,31039,牛哇牛哇,1,None,353395748,然无和其粦,batch:gift:combo_id:353395748:777536:31039:1640869373.1999,投喂,gift,
5305.06,21:03:07,2021.12.30,SEND_GIFT,啊啊啊惘,31265089,1000,None,1640869386,1640869386111900002,,0,1,1,0,0,None,1640869386111900002,0,518514447,1000,,1,,0,,0,0,0,6126494,12632256,12632256,12632256,7,蕾丝,,777536,1,0,True,0,0,0,铃铛,31175,0,http://i1.hdslb.com/bfs/face/46b0c835887f5ee73fea410e0e5360358f8fd8cf.jpg,0,0,0,40,1000,2,0,1000,3,投喂,gift:combo_id:31265089:777536:31175:1640869386.8392,1,31175,铃铛,1,None,31265089,啊啊啊惘,1,gold,0,None,Live,0,投喂,batch:gift:combo_id:31265089:777536:31175:1640869386.8401,1,None,31175,铃铛,1,None,31265089,啊啊啊惘,batch:gift:combo_id:31265089:777536:31175:1640869386.8401,投喂,gift,
5306.37,21:03:09,2021.12.30,SEND_GIFT,水管维修大师,16605014,100,None,1640869388,1640869388131400001,,0,1,1,0,0,None,1640869388131400001,0,518514444,100,,1,,0,,0,0,1,6067854,6067854,6067854,6067854,4,紧头,,2476268,1,0,True,0,0,0,粉丝团灯牌,31164,0,http://i2.hdslb.com/bfs/face/30ca966a9b50768017b4c919ff2adfe8788034f1.jpg,0,3,0,16,100,1,0,100,3,投喂,gift:combo_id:16605014:777536:31164:1640869388.7470,1,31164,粉丝团灯牌,1,None,16605014,水管维修大师,1,gold,0,None,Live,,投喂,batch:gift:combo_id:16605014:777536:31164:1640869388.7481,1,None,31164,粉丝团灯牌,1,None,16605014,水管维修大师,batch:gift:combo_id:16605014:777536:31164:1640869388.7481,投喂,gift,
5321.42,21:03:24,2021.12.30,SEND_GIFT,某幻他妈,353295377,100,None,1640869403,1640869403121700002,,0,1,1,0,0,None,1640869403121700002,0,518514829,100,,1,,0,,0,0,1,12478086,12478086,12478086,12478086,15,猛汉,,1577804,1,0,True,0,0,0,粉丝团灯牌,31164,0,http://i2.hdslb.com/bfs/face/bf1907d371521fc8dacd179cebf9f159e9e05987.jpg,0,3,0,64,100,1,0,100,3,投喂,gift:combo_id:353295377:777536:31164:1640869403.6118,1,31164,粉丝团灯牌,1,None,353295377,某幻他妈,1,gold,0,None,Live,,投喂,batch:gift:combo_id:353295377:777536:31164:1640869403.6133,1,None,31164,粉丝团灯牌,1,None,353295377,某幻他妈,batch:gift:combo_id:353295377:777536:31164:1640869403.6133,投喂,gift,
5329.75,21:03:32,2021.12.30,SEND_GIFT,君亦笑kk,342727411,100,None,1640869411,1640869411131100001,,0,1,1,0,0,None,1640869411131100001,0,518515407,100,,1,,0,,0,0,1,6067854,6067854,6067854,6067854,4,少北,,2206456,1,0,True,0,0,0,心动卡,30869,0,http://i1.hdslb.com/bfs/face/ad57d642703766a0056beeb1da1b42c9e081e2ef.jpg,0,0,0,16,100,1,0,100,3,投喂,gift:combo_id:342727411:777536:30869:1640869411.5395,1,30869,心动卡,1,None,342727411,君亦笑kk,1,gold,0,None,Live,,投喂,batch:gift:combo_id:342727411:777536:30869:1640869411.5406,1,None,30869,心动卡,1,None,342727411,君亦笑kk,batch:gift:combo_id:342727411:777536:30869:1640869411.5406,投喂,gift,
5343.95,21:03:46,2021.12.30,SEND_GIFT,啊啊啊惘,31265089,500,None,1640869426,1640869426111900001,,0,5,1,0,0,None,1640869426111900001,0,518515782,100,,5,,0,,0,0,1,6126494,6126494,6126494,6126494,7,蕾丝,,777536,1,0,True,0,0,0,小花花,31036,0,http://i1.hdslb.com/bfs/face/46b0c835887f5ee73fea410e0e5360358f8fd8cf.jpg,0,0,0,40,100,1,0,500,3,投喂,gift:combo_id:31265089:777536:31036:1640869426.2428,5,31036,小花花,5,None,31265089,啊啊啊惘,1,gold,0,None,Live,0,投喂,batch:gift:combo_id:31265089:777536:31036:1640869426.2476,1,None,31036,小花花,5,None,31265089,啊啊啊惘,batch:gift:combo_id:31265089:777536:31036:1640869426.2476,投喂,gift,
5397.83,21:04:40,2021.12.30,SEND_GIFT,长椅上的尾巴,403045521,100,None,1640869480,1640869480131100001,,0,1,1,0,0,None,1640869480131100001,0,518518766,100,,1,#00D1F1,0,,3,0,1,1725515,6809855,5414290,1725515,23,蕾丝,,777536,1,0,True,3,0,0,粉丝团灯牌,31164,0,http://i0.hdslb.com/bfs/face/320d15f4d5ccd3c2c1ffe247af643ec8d958acc3.jpg,0,3,0,120,100,1,0,100,3,投喂,gift:combo_id:403045521:777536:31164:1640869480.3335,1,31164,粉丝团灯牌,1,None,403045521,长椅上的尾巴,1,gold,0,None,Live,,投喂,batch:gift:combo_id:403045521:777536:31164:1640869480.3346,1,None,31164,粉丝团灯牌,1,None,403045521,长椅上的尾巴,batch:gift:combo_id:403045521:777536:31164:1640869480.3346,投喂,gift,
5399.99,21:04:42,2021.12.30,SEND_GIFT,长椅上的尾巴,403045521,100,None,1640869482,1640869482131100002,,0,10,10,0,0,None,1640869482131100002,0,518519099,100,,1,#00D1F1,0,,3,0,1,1725515,6809855,5414290,1725515,23,蕾丝,,777536,1,0,False,3,0,0,粉丝团灯牌,31164,0,http://i0.hdslb.com/bfs/face/320d15f4d5ccd3c2c1ffe247af643ec8d958acc3.jpg,0,3,0,120,100,1,0,1000,3,投喂,gift:combo_id:403045521:777536:31164:1640869480.3335,10,31164,粉丝团灯牌,1,None,403045521,长椅上的尾巴,1,gold,0,None,Live,,投喂,batch:gift:combo_id:403045521:777536:31164:1640869480.3346,10,None,31164,粉丝团灯牌,1,None,403045521,长椅上的尾巴,batch:gift:combo_id:403045521:777536:31164:1640869480.3346,投喂,gift,
5402.06,21:04:44,2021.12.30,SEND_GIFT,某不知名的橘子,25334659,1000,None,1640869484,1640869484121900001,,0,1,1,0,0,None,1640869484121900001,0,518519218,1000,,1,,0,,0,0,0,6067854,12632256,12632256,12632256,3,蕾丝,,777536,1,0,True,0,0,0,LEX充电宝,30567,0,http://i1.hdslb.com/bfs/face/c8d3ba3d9247aaa45772c5ad07b39244a3d4e144.jpg,0,0,0,32,1000,2,0,1000,3,投喂,gift:combo_id:25334659:777536:30567:1640869484.1621,1,30567,LEX充电宝,1,None,25334659,某不知名的橘子,1,gold,0,None,Live,,投喂,batch:gift:combo_id:25334659:777536:30567:1640869484.1654,1,None,30567,LEX充电宝,1,None,25334659,某不知名的橘子,batch:gift:combo_id:25334659:777536:30567:1640869484.1654,投喂,gift,
5403.09,21:04:45,2021.12.30,SEND_GIFT,长椅上的尾巴,403045521,100,None,1640869485,1640869485131100002,,0,20,20,0,0,None,1640869485131100002,0,518521673,100,,1,#00D1F1,0,,3,0,1,1725515,6809855,5414290,1725515,23,蕾丝,,777536,1.1,0,False,3,0,0,粉丝团灯牌,31164,0,http://i0.hdslb.com/bfs/face/320d15f4d5ccd3c2c1ffe247af643ec8d958acc3.jpg,0,3,0,120,100,1,0,2000,3,投喂,gift:combo_id:403045521:777536:31164:1640869480.3335,20,31164,粉丝团灯牌,1,None,403045521,长椅上的尾巴,1,gold,0,None,Live,,投喂,batch:gift:combo_id:403045521:777536:31164:1640869480.3346,20,None,31164,粉丝团灯牌,1,None,403045521,长椅上的尾巴,batch:gift:combo_id:403045521:777536:31164:1640869480.3346,投喂,gift,
5405.41,21:04:48,2021.12.30,SEND_GIFT,长椅上的尾巴,403045521,100,None,1640869487,1640869487131100003,,0,30,30,0,0,None,1640869487131100003,0,518521683,100,,1,#00D1F1,0,,3,0,1,1725515,6809855,5414290,1725515,23,蕾丝,,777536,1.1,0,False,3,0,0,粉丝团灯牌,31164,0,http://i0.hdslb.com/bfs/face/320d15f4d5ccd3c2c1ffe247af643ec8d958acc3.jpg,0,3,0,120,100,1,0,3000,3,投喂,gift:combo_id:403045521:777536:31164:1640869480.3335,30,31164,粉丝团灯牌,1,None,403045521,长椅上的尾巴,1,gold,0,None,Live,,投喂,batch:gift:combo_id:403045521:777536:31164:1640869480.3346,30,None,31164,粉丝团灯牌,1,None,403045521,长椅上的尾巴,batch:gift:combo_id:403045521:777536:31164:1640869480.3346,投喂,gift,
5408.74,21:04:51,2021.12.30,SEND_GIFT,长椅上的尾巴,403045521,100,None,1640869490,1640869490131100002,,0,40,40,0,0,None,1640869490131100002,0,518521688,100,,1,#00D1F1,0,,3,0,1,1725515,6809855,5414290,1725515,23,蕾丝,,777536,1.1,0,False,3,0,0,粉丝团灯牌,31164,0,http://i0.hdslb.com/bfs/face/320d15f4d5ccd3c2c1ffe247af643ec8d958acc3.jpg,0,3,0,120,100,1,0,4000,3,投喂,gift:combo_id:403045521:777536:31164:1640869480.3335,40,31164,粉丝团灯牌,1,None,403045521,长椅上的尾巴,1,gold,0,None,Live,,投喂,batch:gift:combo_id:403045521:777536:31164:1640869480.3346,40,None,31164,粉丝团灯牌,1,None,403045521,长椅上的尾巴,batch:gift:combo_id:403045521:777536:31164:1640869480.3346,投喂,gift,
5411.87,21:04:54,2021.12.30,SEND_GIFT,长椅上的尾巴,403045521,100,None,1640869494,1640869494131100001,,0,50,50,0,0,None,1640869494131100001,0,518521866,100,,1,#00D1F1,0,,3,0,1,1725515,6809855,5414290,1725515,23,蕾丝,,777536,1.1,0,False,3,0,0,粉丝团灯牌,31164,0,http://i0.hdslb.com/bfs/face/320d15f4d5ccd3c2c1ffe247af643ec8d958acc3.jpg,0,3,0,120,100,1,0,5000,3,投喂,gift:combo_id:403045521:777536:31164:1640869480.3335,50,31164,粉丝团灯牌,1,None,403045521,长椅上的尾巴,1,gold,0,None,Live,,投喂,batch:gift:combo_id:403045521:777536:31164:1640869480.3346,50,None,31164,粉丝团灯牌,1,None,403045521,长椅上的尾巴,batch:gift:combo_id:403045521:777536:31164:1640869480.3346,投喂,gift,
5415.07,21:04:57,2021.12.30,SEND_GIFT,长椅上的尾巴,403045521,100,None,1640869497,1640869497131100003,,0,60,60,0,0,None,1640869497131100003,0,518521882,100,,1,#00D1F1,0,,3,0,1,1725515,6809855,5414290,1725515,23,蕾丝,,777536,1.2,0,False,3,0,0,粉丝团灯牌,31164,0,http://i0.hdslb.com/bfs/face/320d15f4d5ccd3c2c1ffe247af643ec8d958acc3.jpg,0,3,0,120,100,1,0,6000,3,投喂,gift:combo_id:403045521:777536:31164:1640869480.3335,60,31164,粉丝团灯牌,1,None,403045521,长椅上的尾巴,1,gold,0,None,Live,,投喂,batch:gift:combo_id:403045521:777536:31164:1640869480.3346,60,None,31164,粉丝团灯牌,1,None,403045521,长椅上的尾巴,batch:gift:combo_id:403045521:777536:31164:1640869480.3346,投喂,gift,
5419.3,21:05:02,2021.12.30,SEND_GIFT,长椅上的尾巴,403045521,100,None,1640869501,1640869501131100004,,0,70,70,0,0,None,1640869501131100004,0,518521891,100,,1,#00D1F1,0,,3,0,1,1725515,6809855,5414290,1725515,23,蕾丝,,777536,1.2,0,False,3,0,0,粉丝团灯牌,31164,0,http://i0.hdslb.com/bfs/face/320d15f4d5ccd3c2c1ffe247af643ec8d958acc3.jpg,0,3,0,120,100,1,0,7000,3,投喂,gift:combo_id:403045521:777536:31164:1640869480.3335,70,31164,粉丝团灯牌,1,None,403045521,长椅上的尾巴,1,gold,0,None,Live,,投喂,batch:gift:combo_id:403045521:777536:31164:1640869480.3346,70,None,31164,粉丝团灯牌,1,None,403045521,长椅上的尾巴,batch:gift:combo_id:403045521:777536:31164:1640869480.3346,投喂,gift,
5420.34,21:05:03,2021.12.30,SEND_GIFT,某不知名的橘子,25334659,1000,None,1640869502,1640869502121900002,,0,1,1,0,0,None,1640869502121900002,0,518522015,1000,,1,,0,,0,0,1,6067854,6067854,6067854,6067854,3,蕾丝,,777536,1,0,True,0,0,0,LEX充电宝,30567,0,http://i1.hdslb.com/bfs/face/c8d3ba3d9247aaa45772c5ad07b39244a3d4e144.jpg,0,0,0,32,1000,2,0,1000,3,投喂,gift:combo_id:25334659:777536:30567:1640869502.9645,1,30567,LEX充电宝,1,None,25334659,某不知名的橘子,1,gold,0,None,Live,,投喂,batch:gift:combo_id:25334659:777536:30567:1640869502.9653,1,None,30567,LEX充电宝,1,None,25334659,某不知名的橘子,batch:gift:combo_id:25334659:777536:30567:1640869502.9653,投喂,gift,
5422.49,21:05:05,2021.12.30,SEND_GIFT,长椅上的尾巴,403045521,100,None,1640869504,1640869504131100001,,0,80,80,0,0,None,1640869504131100001,0,518522011,100,,1,#00D1F1,0,,3,0,1,1725515,6809855,5414290,1725515,23,蕾丝,,777536,1.2,0,False,3,0,0,粉丝团灯牌,31164,0,http://i0.hdslb.com/bfs/face/320d15f4d5ccd3c2c1ffe247af643ec8d958acc3.jpg,0,3,0,120,100,1,0,8000,3,投喂,gift:combo_id:403045521:777536:31164:1640869480.3335,80,31164,粉丝团灯牌,1,None,403045521,长椅上的尾巴,1,gold,0,None,Live,,投喂,batch:gift:combo_id:403045521:777536:31164:1640869480.3346,80,None,31164,粉丝团灯牌,1,None,403045521,长椅上的尾巴,batch:gift:combo_id:403045521:777536:31164:1640869480.3346,投喂,gift,
5424.55,21:05:07,2021.12.30,SEND_GIFT,长椅上的尾巴,403045521,100,None,1640869506,1640869506131100003,,0,90,90,0,0,None,1640869506131100003,0,518522026,100,,1,#00D1F1,0,,3,0,1,1725515,6809855,5414290,1725515,23,蕾丝,,777536,1.2,0,False,3,0,0,粉丝团灯牌,31164,0,http://i0.hdslb.com/bfs/face/320d15f4d5ccd3c2c1ffe247af643ec8d958acc3.jpg,0,3,0,120,100,1,0,9000,3,投喂,gift:combo_id:403045521:777536:31164:1640869480.3335,90,31164,粉丝团灯牌,1,None,403045521,长椅上的尾巴,1,gold,0,None,Live,,投喂,batch:gift:combo_id:403045521:777536:31164:1640869480.3346,90,None,31164,粉丝团灯牌,1,None,403045521,长椅上的尾巴,batch:gift:combo_id:403045521:777536:31164:1640869480.3346,投喂,gift,
5427.16,21:05:10,2021.12.30,SEND_GIFT,长椅上的尾巴,403045521,100,None,1640869509,1640869509131100003,,0,100,100,0,0,None,1640869509131100003,0,518522547,100,,1,#00D1F1,0,,3,0,1,1725515,6809855,5414290,1725515,23,蕾丝,,777536,1.2,0,False,3,0,0,粉丝团灯牌,31164,0,http://i0.hdslb.com/bfs/face/320d15f4d5ccd3c2c1ffe247af643ec8d958acc3.jpg,0,3,0,120,100,1,0,10000,3,投喂,gift:combo_id:403045521:777536:31164:1640869480.3335,100,31164,粉丝团灯牌,1,None,403045521,长椅上的尾巴,1,gold,0,None,Live,,投喂,batch:gift:combo_id:403045521:777536:31164:1640869480.3346,100,None,31164,粉丝团灯牌,1,None,403045521,长椅上的尾巴,batch:gift:combo_id:403045521:777536:31164:1640869480.3346,投喂,gift,
5438.18,21:05:21,2021.12.30,SEND_GIFT,长椅上的尾巴,403045521,100,None,1640869520,1640869520131100001,,0,1,1,0,0,None,1640869520131100001,0,518522952,100,,1,#00D1F1,0,,3,0,1,1725515,6809855,5414290,1725515,23,蕾丝,,777536,1,0,True,3,0,0,牛哇牛哇,31039,0,http://i0.hdslb.com/bfs/face/320d15f4d5ccd3c2c1ffe247af643ec8d958acc3.jpg,0,0,0,120,100,1,0,100,3,投喂,gift:combo_id:403045521:777536:31039:1640869520.4251,1,31039,牛哇牛哇,1,None,403045521,长椅上的尾巴,1,gold,0,None,Live,,投喂,batch:gift:combo_id:403045521:777536:31039:1640869520.4264,1,None,31039,牛哇牛哇,1,None,403045521,长椅上的尾巴,batch:gift:combo_id:403045521:777536:31039:1640869520.4264,投喂,gift,
5441.36,21:05:24,2021.12.30,SEND_GIFT,长椅上的尾巴,403045521,100,None,1640869523,1640869523131100001,,0,110,110,0,0,None,1640869523131100001,0,518523329,100,,1,#00D1F1,0,,3,0,1,1725515,6809855,5414290,1725515,23,蕾丝,,777536,1.3,0,False,3,0,0,粉丝团灯牌,31164,0,http://i0.hdslb.com/bfs/face/320d15f4d5ccd3c2c1ffe247af643ec8d958acc3.jpg,0,3,0,120,100,1,0,11000,3,投喂,gift:combo_id:403045521:777536:31164:1640869480.3335,110,31164,粉丝团灯牌,1,None,403045521,长椅上的尾巴,1,gold,0,None,Live,,投喂,batch:gift:combo_id:403045521:777536:31164:1640869480.3346,110,None,31164,粉丝团灯牌,1,None,403045521,长椅上的尾巴,batch:gift:combo_id:403045521:777536:31164:1640869480.3346,投喂,gift,
5443.42,21:05:26,2021.12.30,SEND_GIFT,长椅上的尾巴,403045521,100,None,1640869526,1640869526131100001,,0,120,120,0,0,None,1640869526131100001,0,518523504,100,,1,#00D1F1,0,,3,0,1,1725515,6809855,5414290,1725515,23,蕾丝,,777536,1.3,0,False,3,0,0,粉丝团灯牌,31164,0,http://i0.hdslb.com/bfs/face/320d15f4d5ccd3c2c1ffe247af643ec8d958acc3.jpg,0,3,0,120,100,1,0,12000,3,投喂,gift:combo_id:403045521:777536:31164:1640869480.3335,120,31164,粉丝团灯牌,1,None,403045521,长椅上的尾巴,1,gold,0,None,Live,,投喂,batch:gift:combo_id:403045521:777536:31164:1640869480.3346,120,None,31164,粉丝团灯牌,1,None,403045521,长椅上的尾巴,batch:gift:combo_id:403045521:777536:31164:1640869480.3346,投喂,gift,
5447.04,21:05:29,2021.12.30,SEND_GIFT,长椅上的尾巴,403045521,100,None,1640869529,1640869529131100003,,0,130,130,0,0,None,1640869529131100003,0,518523627,100,,1,#00D1F1,0,,3,0,1,1725515,6809855,5414290,1725515,23,蕾丝,,777536,1.3,0,False,3,0,0,粉丝团灯牌,31164,0,http://i0.hdslb.com/bfs/face/320d15f4d5ccd3c2c1ffe247af643ec8d958acc3.jpg,0,3,0,120,100,1,0,13000,3,投喂,gift:combo_id:403045521:777536:31164:1640869480.3335,130,31164,粉丝团灯牌,1,None,403045521,长椅上的尾巴,1,gold,0,None,Live,,投喂,batch:gift:combo_id:403045521:777536:31164:1640869480.3346,130,None,31164,粉丝团灯牌,1,None,403045521,长椅上的尾巴,batch:gift:combo_id:403045521:777536:31164:1640869480.3346,投喂,gift,
5451.48,21:05:34,2021.12.30,SEND_GIFT,长椅上的尾巴,403045521,100,None,1640869533,1640869533131100003,,0,140,140,0,0,None,1640869533131100003,0,518523913,100,,1,#00D1F1,0,,3,0,1,1725515,6809855,5414290,1725515,23,蕾丝,,777536,1.3,0,False,3,0,0,粉丝团灯牌,31164,0,http://i0.hdslb.com/bfs/face/320d15f4d5ccd3c2c1ffe247af643ec8d958acc3.jpg,0,3,0,120,100,1,0,14000,3,投喂,gift:combo_id:403045521:777536:31164:1640869480.3335,140,31164,粉丝团灯牌,1,None,403045521,长椅上的尾巴,1,gold,0,None,Live,,投喂,batch:gift:combo_id:403045521:777536:31164:1640869480.3346,140,None,31164,粉丝团灯牌,1,None,403045521,长椅上的尾巴,batch:gift:combo_id:403045521:777536:31164:1640869480.3346,投喂,gift,
5455.66,21:05:38,2021.12.30,SEND_GIFT,长椅上的尾巴,403045521,100,None,1640869538,1640869538131100001,,0,150,150,0,0,None,1640869538131100001,0,518524177,100,,1,#00D1F1,0,,3,0,1,1725515,6809855,5414290,1725515,23,蕾丝,,777536,1.3,0,False,3,0,0,粉丝团灯牌,31164,0,http://i0.hdslb.com/bfs/face/320d15f4d5ccd3c2c1ffe247af643ec8d958acc3.jpg,0,3,0,120,100,1,0,15000,3,投喂,gift:combo_id:403045521:777536:31164:1640869480.3335,150,31164,粉丝团灯牌,1,None,403045521,长椅上的尾巴,1,gold,0,None,Live,,投喂,batch:gift:combo_id:403045521:777536:31164:1640869480.3346,150,None,31164,粉丝团灯牌,1,None,403045521,长椅上的尾巴,batch:gift:combo_id:403045521:777536:31164:1640869480.3346,投喂,gift,
5459.95,21:05:42,2021.12.30,SEND_GIFT,长椅上的尾巴,403045521,100,None,1640869542,1640869542131100002,,0,160,160,0,0,None,1640869542131100002,0,518524418,100,,1,#00D1F1,0,,3,0,1,1725515,6809855,5414290,1725515,23,蕾丝,,777536,1.3,0,False,3,0,0,粉丝团灯牌,31164,0,http://i0.hdslb.com/bfs/face/320d15f4d5ccd3c2c1ffe247af643ec8d958acc3.jpg,0,3,0,120,100,1,0,16000,3,投喂,gift:combo_id:403045521:777536:31164:1640869480.3335,160,31164,粉丝团灯牌,1,None,403045521,长椅上的尾巴,1,gold,0,None,Live,,投喂,batch:gift:combo_id:403045521:777536:31164:1640869480.3346,160,None,31164,粉丝团灯牌,1,None,403045521,长椅上的尾巴,batch:gift:combo_id:403045521:777536:31164:1640869480.3346,投喂,gift,
5464.09,21:05:46,2021.12.30,SEND_GIFT,长椅上的尾巴,403045521,100,None,1640869546,1640869546131100001,,0,170,170,0,0,None,1640869546131100001,0,518524577,100,,1,#00D1F1,0,,3,0,1,1725515,6809855,5414290,1725515,23,蕾丝,,777536,1.3,0,False,3,0,0,粉丝团灯牌,31164,0,http://i0.hdslb.com/bfs/face/320d15f4d5ccd3c2c1ffe247af643ec8d958acc3.jpg,0,3,0,120,100,1,0,17000,3,投喂,gift:combo_id:403045521:777536:31164:1640869480.3335,170,31164,粉丝团灯牌,1,None,403045521,长椅上的尾巴,1,gold,0,None,Live,,投喂,batch:gift:combo_id:403045521:777536:31164:1640869480.3346,170,None,31164,粉丝团灯牌,1,None,403045521,长椅上的尾巴,batch:gift:combo_id:403045521:777536:31164:1640869480.3346,投喂,gift,
5468.36,21:05:51,2021.12.30,SEND_GIFT,长椅上的尾巴,403045521,100,None,1640869550,1640869550131100001,,0,180,180,0,0,None,1640869550131100001,0,518524683,100,,1,#00D1F1,0,,3,0,1,1725515,6809855,5414290,1725515,23,蕾丝,,777536,1.3,0,False,3,0,0,粉丝团灯牌,31164,0,http://i0.hdslb.com/bfs/face/320d15f4d5ccd3c2c1ffe247af643ec8d958acc3.jpg,0,3,0,120,100,1,0,18000,3,投喂,gift:combo_id:403045521:777536:31164:1640869480.3335,180,31164,粉丝团灯牌,1,None,403045521,长椅上的尾巴,1,gold,0,None,Live,,投喂,batch:gift:combo_id:403045521:777536:31164:1640869480.3346,180,None,31164,粉丝团灯牌,1,None,403045521,长椅上的尾巴,batch:gift:combo_id:403045521:777536:31164:1640869480.3346,投喂,gift,
5472.61,21:05:55,2021.12.30,SEND_GIFT,长椅上的尾巴,403045521,100,None,1640869554,1640869554131100002,,0,190,190,0,0,None,1640869554131100002,0,518525163,100,,1,#00D1F1,0,,3,0,1,1725515,6809855,5414290,1725515,23,蕾丝,,777536,1.3,0,False,3,0,0,粉丝团灯牌,31164,0,http://i0.hdslb.com/bfs/face/320d15f4d5ccd3c2c1ffe247af643ec8d958acc3.jpg,0,3,0,120,100,1,0,19000,3,投喂,gift:combo_id:403045521:777536:31164:1640869480.3335,190,31164,粉丝团灯牌,1,None,403045521,长椅上的尾巴,1,gold,0,None,Live,,投喂,batch:gift:combo_id:403045521:777536:31164:1640869480.3346,190,None,31164,粉丝团灯牌,1,None,403045521,长椅上的尾巴,batch:gift:combo_id:403045521:777536:31164:1640869480.3346,投喂,gift,
